"Date","Price","Open","High","Low","Vol.","Change %"
"03/26/2013","729.63","726.38","732.50","723.63","","0.48%"
"03/25/2013","726.13","729.88","730.38","722.63","","-0.53%"
"03/24/2013","730.00","729.63","730.13","728.38","","0.09%"
"03/22/2013","729.38","728.50","731.38","715.63","","0.14%"
"03/21/2013","728.38","733.50","736.38","726.25","","-0.72%"
"03/20/2013","733.63","727.25","736.63","723.13","","0.86%"
"03/19/2013","727.38","714.38","727.63","709.38","","1.86%"
"03/18/2013","714.13","716.38","719.25","705.75","","-0.35%"
"03/17/2013","716.63","720.75","721.38","716.00","","-0.90%"
"03/15/2013","723.13","724.63","724.88","717.63","","-0.24%"
"03/14/2013","724.88","711.88","725.38","707.88","","1.77%"
"03/13/2013","712.25","702.88","712.75","697.25","","1.32%"
"03/12/2013","703.00","700.88","706.38","695.75","","0.32%"
"03/11/2013","700.75","699.25","707.88","695.13","","0.20%"
"03/10/2013","699.38","696.00","699.75","695.13","","0.43%"
"03/08/2013","696.38","695.38","702.00","687.50","","0.11%"
"03/07/2013","695.63","683.13","696.38","681.63","","1.81%"
"03/06/2013","683.25","705.38","706.88","681.25","","-3.12%"
"03/05/2013","705.25","703.38","708.63","701.13","","0.25%"
"03/04/2013","703.50","719.13","722.38","697.88","","-2.16%"
"03/03/2013","719.00","721.13","721.63","718.63","","-0.19%"
"03/01/2013","720.38","716.50","726.38","708.13","","0.56%"
"02/28/2013","716.38","712.13","722.88","711.13","","0.61%"
"02/27/2013","712.00","712.50","721.88","710.13","","0.02%"
"02/26/2013","711.88","705.75","711.88","698.13","","0.85%"
"02/25/2013","705.88","720.38","722.13","704.13","","-1.98%"
"02/24/2013","720.13","718.25","720.88","715.88","","0.88%"
"02/22/2013","713.88","722.63","729.63","713.88","","-1.26%"
"02/21/2013","723.00","736.75","737.38","719.63","","-1.88%"
"02/20/2013","736.88","732.63","740.63","727.88","","0.56%"
"02/19/2013","732.75","746.63","747.38","726.38","","-1.25%"
"02/15/2013","742.00","734.63","744.38","733.88","","1.04%"
"02/14/2013","734.38","737.63","740.63","725.13","","-0.46%"
"02/13/2013","737.75","734.38","737.75","722.88","","0.48%"
"02/12/2013","734.25","741.75","744.13","725.63","","-1.03%"
"02/11/2013","741.88","757.63","757.63","740.88","","-2.11%"
"02/10/2013","757.88","757.00","759.00","753.50","","0.23%"
"02/08/2013","756.13","756.63","770.63","753.13","","-0.08%"
"02/07/2013","756.75","759.88","764.25","752.88","","-0.39%"
"02/06/2013","759.75","757.75","763.88","746.63","","0.28%"
"02/05/2013","757.63","765.50","766.13","751.13","","-1.01%"
"02/04/2013","765.38","766.13","773.38","761.13","","-0.07%"
"02/03/2013","765.88","768.25","768.38","764.25","","-0.03%"
"02/01/2013","766.13","781.50","789.88","764.63","","-1.98%"
"01/31/2013","781.63","787.13","790.88","773.88","","-0.65%"
"01/30/2013","786.75","773.75","788.88","771.88","","1.66%"
"01/29/2013","773.88","778.25","784.88","773.75","","-0.58%"
"01/28/2013","778.38","779.63","782.88","770.88","","-0.14%"
"01/27/2013","779.50","778.63","780.38","777.38","","0.47%"
"01/25/2013","775.88","771.25","780.63","764.38","","0.58%"
"01/24/2013","771.38","772.63","774.88","763.13","","-0.19%"
"01/23/2013","772.88","776.13","784.88","771.13","","-0.45%"
"01/22/2013","776.38","794.88","799.63","776.13","","-1.79%"
"01/20/2013","790.50","790.50","790.50","790.50","","0.00%"
"01/18/2013","790.50","785.50","793.63","778.88","","0.65%"
"01/17/2013","785.38","786.63","787.88","776.38","","-0.17%"
"01/16/2013","786.75","783.25","790.63","777.13","","0.43%"
"01/15/2013","783.38","769.88","789.38","769.13","","1.70%"
"01/14/2013","770.25","767.63","776.63","763.50","","0.36%"
"01/13/2013","767.50","761.75","767.50","760.88","","1.27%"
"01/11/2013","757.88","745.88","771.75","736.38","","1.59%"
"01/10/2013","746.00","749.75","756.13","744.13","","-0.48%"
"01/09/2013","749.63","751.00","756.88","745.13","","-0.17%"
"01/08/2013","750.88","752.13","759.13","749.63","","-0.18%"
"01/07/2013","752.25","748.13","760.25","743.63","","0.53%"
"01/06/2013","748.25","749.50","749.50","746.50","","-0.08%"
"01/04/2013","748.88","754.38","757.63","739.88","","-0.71%"
"01/03/2013","754.25","758.75","761.13","750.25","","-0.61%"
"01/02/2013","758.88","786.88","787.38","752.63","","-2.52%"
"12/31/2012","778.50","775.13","779.88","767.88","","0.45%"
"12/30/2012","775.00","778.63","778.63","774.63","","-0.43%"
"12/28/2012","778.38","777.00","784.38","767.13","","0.19%"
"12/27/2012","776.88","775.75","777.63","764.63","","0.13%"
"12/26/2012","775.88","794.13","794.88","773.88","","-2.30%"
"12/24/2012","794.13","794.63","796.13","791.38","","-0.05%"
"12/23/2012","794.50","794.25","796.13","793.75","","0.33%"
"12/21/2012","791.88","792.38","798.63","789.88","","-0.05%"
"12/20/2012","792.25","806.75","808.38","782.88","","-1.84%"
"12/19/2012","807.13","813.50","822.63","802.13","","-0.77%"
"12/18/2012","813.38","812.88","816.38","801.63","","0.09%"
"12/17/2012","812.63","814.63","818.25","805.13","","-0.28%"
"12/16/2012","814.88","815.88","818.63","813.38","","0.12%"
"12/14/2012","813.88","808.13","817.38","806.13","","0.73%"
"12/13/2012","808.00","812.75","817.63","801.63","","-0.60%"
"12/12/2012","812.88","824.00","825.38","809.13","","-1.34%"
"12/11/2012","823.88","848.13","848.63","816.13","","-2.83%"
"12/10/2012","847.88","857.88","861.88","846.88","","-1.14%"
"12/09/2012","857.63","861.50","861.88","857.00","","-0.28%"
"12/07/2012","860.00","860.38","864.63","853.13","","-0.06%"
"12/06/2012","860.50","860.50","864.13","853.13","","-0.01%"
"12/05/2012","860.63","858.38","863.38","852.63","","0.28%"
"12/04/2012","858.25","861.50","864.88","851.88","","-0.35%"
"12/03/2012","861.25","869.38","877.13","858.38","","-0.26%"
"12/02/2012","863.50","863.50","863.50","863.50","","0.00%"
"11/30/2012","863.50","885.38","885.50","862.63","","-2.48%"
"11/29/2012","885.50","887.00","894.88","880.88","","-0.16%"
"11/28/2012","886.88","886.13","895.13","879.88","","0.10%"
"11/27/2012","886.00","864.38","888.88","864.38","","2.49%"
"11/26/2012","864.50","859.88","868.75","859.50","","0.55%"
"11/25/2012","859.75","863.13","863.13","858.50","","1.49%"
"11/23/2012","847.13","850.00","853.13","846.13","","0.24%"
"11/21/2012","845.13","843.75","849.38","841.13","","0.15%"
"11/20/2012","843.88","843.63","849.63","837.50","","0.06%"
"11/19/2012","843.38","837.88","847.88","836.88","","0.69%"
"11/18/2012","837.63","836.25","838.75","835.88","","0.06%"
"11/16/2012","837.13","846.13","849.63","829.63","","-1.05%"
"11/15/2012","846.00","847.50","856.38","843.50","","-0.19%"
"11/14/2012","847.63","854.63","857.88","845.88","","-0.78%"
"11/13/2012","854.25","858.88","864.38","843.63","","-0.51%"
"11/12/2012","858.63","883.75","884.75","855.13","","-2.86%"
"11/11/2012","883.88","885.75","885.88","882.63","","-0.38%"
"11/09/2012","887.25","900.75","911.63","884.13","","-1.49%"
"11/08/2012","900.63","889.63","904.88","886.88","","1.26%"
"11/07/2012","889.38","876.38","896.63","870.75","","1.51%"
"11/06/2012","876.13","872.13","879.63","870.25","","0.47%"
"11/05/2012","872.00","867.88","875.63","863.63","","0.49%"
"11/04/2012","867.75","865.38","868.50","863.38","","0.17%"
"11/02/2012","866.25","865.13","873.63","859.25","","0.12%"
"11/01/2012","865.25","867.38","877.38","861.63","","-0.19%"
"10/31/2012","866.88","860.00","874.13","859.50","","0.78%"
"10/30/2012","860.13","857.50","866.38","852.88","","0.28%"
"10/29/2012","857.75","861.38","871.25","857.13","","-0.41%"
"10/28/2012","861.25","863.88","864.25","860.88","","-0.32%"
"10/26/2012","864.00","874.88","878.13","863.38","","-1.23%"
"10/25/2012","874.75","879.13","888.63","871.38","","-0.41%"
"10/24/2012","878.38","867.50","894.75","865.75","","1.27%"
"10/23/2012","867.38","877.00","878.13","860.13","","-1.11%"
"10/22/2012","877.13","873.88","884.38","871.38","","0.37%"
"10/21/2012","873.88","873.38","876.25","871.63","","0.32%"
"10/19/2012","871.13","868.38","885.25","866.38","","0.30%"
"10/18/2012","868.50","856.38","875.88","855.75","","1.43%"
"10/17/2012","856.25","846.38","857.63","845.63","","1.15%"
"10/16/2012","846.50","856.00","857.50","843.88","","-1.12%"
"10/15/2012","856.13","852.63","857.25","841.63","","0.38%"
"10/14/2012","852.88","856.88","860.13","852.13","","-0.47%"
"10/12/2012","856.88","882.25","884.38","853.38","","-2.89%"
"10/11/2012","882.38","868.63","893.88","859.50","","1.57%"
"10/10/2012","868.75","864.38","876.63","863.63","","0.52%"
"10/09/2012","864.25","862.88","873.63","862.75","","0.20%"
"10/08/2012","862.50","858.63","867.13","856.75","","0.42%"
"10/07/2012","858.88","856.88","859.25","855.38","","0.23%"
"10/05/2012","856.88","872.13","872.63","856.63","","-1.76%"
"10/04/2012","872.25","870.25","882.63","867.00","","0.22%"
"10/03/2012","870.38","867.75","878.38","858.13","","0.32%"
"10/02/2012","867.63","880.13","882.38","864.00","","-1.43%"
"10/01/2012","880.25","895.50","901.00","872.38","","-1.72%"
"09/30/2012","895.63","902.13","904.13","892.13","","-0.42%"
"09/28/2012","899.38","855.75","906.50","850.75","","5.08%"
"09/27/2012","855.88","872.75","875.50","849.38","","-1.95%"
"09/26/2012","872.88","887.63","888.75","866.63","","-1.68%"
"09/25/2012","887.75","886.38","897.38","880.88","","0.17%"
"09/24/2012","886.25","902.75","904.38","883.63","","-1.81%"
"09/23/2012","902.63","896.25","906.88","896.25","","0.42%"
"09/21/2012","898.88","881.38","898.88","880.63","","2.06%"
"09/20/2012","880.75","884.88","893.63","869.13","","-0.48%"
"09/19/2012","885.00","867.50","885.88","866.63","","2.11%"
"09/18/2012","866.75","883.88","887.63","860.88","","-1.91%"
"09/17/2012","883.63","916.25","918.38","876.38","","-3.55%"
"09/16/2012","916.13","921.75","926.63","915.13","","-1.05%"
"09/14/2012","925.88","901.50","930.63","898.75","","2.72%"
"09/13/2012","901.38","890.00","904.88","885.75","","1.29%"
"09/12/2012","889.88","884.00","893.38","869.00","","0.68%"
"09/11/2012","883.88","888.25","898.13","882.38","","-0.52%"
"09/10/2012","888.50","908.75","917.38","885.38","","-2.21%"
"09/09/2012","908.63","902.75","909.88","901.38","","0.35%"
"09/07/2012","905.50","890.63","912.38","884.88","","1.66%"
"09/06/2012","890.75","867.75","894.38","867.63","","2.64%"
"09/05/2012","867.88","886.38","887.13","865.63","","-2.10%"
"09/04/2012","886.50","892.00","903.88","881.13","","-0.24%"
"08/31/2012","888.63","903.38","905.88","881.13","","-1.65%"
"08/30/2012","903.50","902.38","914.50","897.38","","0.14%"
"08/29/2012","902.25","876.00","908.13","874.13","","3.01%"
"08/28/2012","875.88","878.63","888.88","871.50","","-0.33%"
"08/27/2012","878.75","892.25","899.13","878.75","","-1.49%"
"08/26/2012","892.00","893.25","893.63","887.13","","2.84%"
"08/24/2012","867.38","874.25","885.75","866.13","","-0.80%"
"08/23/2012","874.38","895.63","903.25","871.63","","-2.36%"
"08/22/2012","895.50","897.50","898.63","889.63","","-0.15%"
"08/21/2012","896.88","879.25","904.63","878.25","","1.99%"
"08/20/2012","879.38","872.38","883.38","867.13","","0.82%"
"08/19/2012","872.25","873.75","876.75","871.50","","-0.19%"
"08/17/2012","873.88","863.63","879.75","863.13","","1.17%"
"08/16/2012","863.75","847.00","868.88","841.13","","2.01%"
"08/15/2012","846.75","845.50","850.63","840.63","","0.13%"
"08/14/2012","845.63","859.50","865.88","838.75","","-1.60%"
"08/13/2012","859.38","880.50","882.88","855.00","","-2.43%"
"08/12/2012","880.75","883.25","885.13","879.00","","-0.70%"
"08/10/2012","887.00","915.13","930.88","880.88","","-3.09%"
"08/09/2012","915.25","899.88","919.25","899.25","","1.72%"
"08/08/2012","899.75","887.13","902.13","869.50","","1.38%"
"08/07/2012","887.50","892.00","904.63","883.63","","-0.49%"
"08/06/2012","891.88","884.75","897.00","879.63","","0.76%"
"08/05/2012","885.13","884.25","888.38","876.88","","-0.67%"
"08/03/2012","891.13","861.63","906.88","860.75","","3.44%"
"08/02/2012","861.50","881.50","883.38","856.13","","-2.28%"
"08/01/2012","881.63","893.25","897.00","861.88","","-1.23%"
"07/31/2012","892.63","911.13","919.38","886.38","","-2.02%"
"07/30/2012","911.00","909.75","919.63","905.88","","0.12%"
"07/29/2012","909.88","908.13","912.88","903.13","","1.24%"
"07/27/2012","898.75","880.13","910.88","879.63","","2.15%"
"07/26/2012","879.88","892.88","904.13","873.88","","-1.47%"
"07/25/2012","893.00","863.63","908.75","863.25","","3.43%"
"07/24/2012","863.38","891.75","902.63","852.88","","-3.20%"
"07/23/2012","891.88","932.13","933.50","889.50","","-4.33%"
"07/22/2012","932.25","942.00","942.00","926.13","","-1.23%"
"07/20/2012","943.88","932.75","944.50","917.00","","1.21%"
"07/19/2012","932.63","898.88","937.88","896.75","","3.81%"
"07/18/2012","898.38","883.63","907.38","865.75","","1.65%"
"07/17/2012","883.75","895.75","898.13","867.75","","-1.38%"
"07/16/2012","896.13","867.00","897.38","864.50","","3.37%"
"07/15/2012","866.88","858.00","867.88","856.50","","2.39%"
"07/13/2012","846.63","845.25","865.50","845.00","","0.13%"
"07/12/2012","845.50","829.25","857.75","820.38","","1.94%"
"07/11/2012","829.38","822.63","848.38","803.63","","0.84%"
"07/10/2012","822.50","817.63","833.13","807.00","","0.58%"
"07/09/2012","817.75","821.38","844.63","815.63","","-0.46%"
"07/08/2012","821.50","818.38","823.75","815.88","","1.78%"
"07/06/2012","807.13","827.88","831.63","804.13","","-2.52%"
"07/05/2012","828.00","814.63","840.38","809.63","","3.61%"
"07/03/2012","799.13","775.38","800.38","774.38","","3.05%"
"07/02/2012","775.50","773.50","779.25","756.38","","0.27%"
"07/01/2012","773.38","758.88","773.88","758.88","","1.91%"
"06/29/2012","758.88","742.25","761.63","740.63","","2.22%"
"06/28/2012","742.38","747.75","757.13","741.88","","-0.74%"
"06/27/2012","747.88","742.13","763.38","739.38","","0.81%"
"06/26/2012","741.88","747.13","751.63","725.63","","-0.69%"
"06/25/2012","747.00","702.50","755.13","702.38","","6.32%"
"06/24/2012","702.63","696.50","706.00","696.50","","4.15%"
"06/22/2012","674.63","658.63","684.63","658.38","","2.45%"
"06/21/2012","658.50","658.38","681.50","655.13","","-0.02%"
"06/20/2012","658.63","649.75","664.38","641.00","","1.39%"
"06/19/2012","649.63","631.38","651.13","631.38","","2.87%"
"06/18/2012","631.50","615.38","633.88","613.25","","2.60%"
"06/17/2012","615.50","613.25","615.63","613.25","","0.26%"
"06/15/2012","613.88","621.38","626.63","607.75","","-1.19%"
"06/14/2012","621.25","619.25","628.88","616.38","","0.34%"
"06/13/2012","619.13","618.00","623.63","614.88","","0.20%"
"06/12/2012","617.88","627.13","638.75","613.38","","-1.49%"
"06/11/2012","627.25","630.13","642.13","627.13","","-0.44%"
"06/10/2012","630.00","631.25","634.13","629.88","","-0.02%"
"06/08/2012","630.13","635.38","638.63","627.88","","-0.81%"
"06/07/2012","635.25","625.75","644.38","620.38","","1.54%"
"06/06/2012","625.63","615.75","628.63","614.25","","1.62%"
"06/05/2012","615.63","628.00","630.88","612.13","","-2.01%"
"06/04/2012","628.25","613.63","631.13","613.38","","2.40%"
"06/03/2012","613.50","615.88","616.00","613.38","","0.04%"
"06/01/2012","613.25","645.38","646.25","611.25","","-5.01%"
"05/31/2012","645.63","652.38","653.75","643.13","","-1.02%"
"05/30/2012","652.25","660.13","660.88","644.38","","-1.21%"
"05/29/2012","660.25","674.00","683.75","655.88","","-2.89%"
"05/25/2012","679.88","665.25","687.00","661.88","","2.18%"
"05/24/2012","665.38","669.63","675.88","661.88","","-0.67%"
"05/23/2012","669.88","684.13","684.13","663.63","","-2.05%"
"05/22/2012","683.88","697.38","701.88","682.13","","-1.95%"
"05/21/2012","697.50","703.63","721.38","683.13","","-0.91%"
"05/20/2012","703.88","703.25","703.88","702.88","","1.30%"
"05/18/2012","694.88","657.75","697.13","652.63","","5.66%"
"05/17/2012","657.63","639.00","658.25","639.00","","2.93%"
"05/16/2012","638.88","609.00","640.13","604.13","","4.88%"
"05/15/2012","609.13","598.63","616.88","598.63","","1.80%"
"05/14/2012","598.38","598.63","601.88","592.38","","-0.06%"
"05/13/2012","598.75","599.13","600.88","598.63","","0.36%"
"05/11/2012","596.63","600.63","603.63","592.38","","-0.71%"
"05/10/2012","600.88","602.50","607.38","595.63","","-0.25%"
"05/09/2012","602.38","617.13","617.38","598.63","","-2.41%"
"05/08/2012","617.25","611.63","620.75","611.63","","0.88%"
"05/07/2012","611.88","609.13","613.88","600.88","","0.49%"
"05/06/2012","608.88","608.25","609.38","607.75","","0.00%"
"05/04/2012","608.88","618.25","620.63","599.63","","-1.50%"
"05/03/2012","618.13","616.00","621.63","613.38","","0.32%"
"05/02/2012","616.13","640.25","640.88","612.50","","-3.73%"
"05/01/2012","640.00","652.50","653.38","638.88","","-1.93%"
"04/30/2012","652.63","648.75","655.38","640.38","","0.58%"
"04/29/2012","648.88","647.50","651.38","647.50","","-0.08%"
"04/27/2012","649.38","636.13","654.88","632.75","","2.10%"
"04/26/2012","636.00","627.13","636.63","624.63","","1.39%"
"04/25/2012","627.25","638.88","642.50","624.13","","-1.80%"
"04/24/2012","638.75","632.88","646.63","631.38","","0.91%"
"04/23/2012","633.00","622.38","634.88","621.50","","1.73%"
"04/22/2012","622.25","623.25","623.63","621.38","","0.87%"
"04/20/2012","616.88","626.00","627.88","614.63","","-1.44%"
"04/19/2012","625.88","613.63","628.13","613.38","","1.95%"
"04/18/2012","613.88","616.00","618.50","604.25","","-0.37%"
"04/17/2012","616.13","618.63","626.88","615.13","","-0.42%"
"04/16/2012","618.75","620.38","625.38","615.13","","-0.24%"
"04/15/2012","620.25","623.25","623.25","619.50","","-0.42%"
"04/13/2012","622.88","640.00","643.13","618.63","","-2.66%"
"04/12/2012","639.88","629.75","645.38","629.13","","1.59%"
"04/11/2012","629.88","622.88","633.63","619.88","","1.14%"
"04/10/2012","622.75","641.50","651.63","622.63","","-2.90%"
"04/09/2012","641.38","641.75","648.88","636.88","","-0.04%"
"04/08/2012","641.63","636.63","642.63","636.63","","0.47%"
"04/05/2012","638.63","641.50","649.63","636.13","","-0.41%"
"04/04/2012","641.25","658.25","658.25","635.63","","-2.60%"
"04/03/2012","658.38","653.75","658.88","650.13","","0.69%"
"04/02/2012","653.88","663.38","664.13","649.38","","-1.45%"
"04/01/2012","663.50","662.88","665.63","662.00","","0.70%"
"03/30/2012","658.88","616.75","668.63","613.63","","6.85%"
"03/29/2012","616.63","633.38","635.13","611.50","","-2.63%"
"03/28/2012","633.25","640.75","646.13","630.13","","-1.19%"
"03/27/2012","640.88","658.88","663.38","638.88","","-2.71%"
"03/26/2012","658.75","650.13","670.38","650.13","","1.31%"
"03/25/2012","650.25","654.88","655.25","650.13","","-0.67%"
"03/23/2012","654.63","648.88","654.88","646.38","","0.91%"
"03/22/2012","648.75","640.63","650.38","631.38","","1.25%"
"03/21/2012","640.75","642.88","647.25","635.63","","-0.31%"
"03/20/2012","642.75","652.13","652.38","640.13","","-1.46%"
"03/19/2012","652.25","674.38","674.88","651.63","","-3.30%"
"03/18/2012","674.50","670.88","675.13","670.13","","0.35%"
"03/16/2012","672.13","663.50","672.63","660.25","","1.28%"
"03/15/2012","663.63","646.13","665.38","643.38","","2.69%"
"03/14/2012","646.25","649.75","650.88","640.88","","-0.50%"
"03/13/2012","649.50","651.38","657.38","645.25","","-0.25%"
"03/12/2012","651.13","639.13","653.13","638.75","","1.86%"
"03/11/2012","639.25","643.13","643.13","638.25","","-0.25%"
"03/09/2012","640.88","635.38","649.88","634.38","","0.98%"
"03/08/2012","634.63","640.75","647.50","633.63","","-0.63%"
"03/07/2012","638.63","658.63","658.63","636.38","","-2.82%"
"03/06/2012","657.13","671.38","671.50","655.38","","-2.05%"
"03/05/2012","670.88","673.50","677.50","667.88","","-0.20%"
"03/02/2012","672.25","663.38","675.38","657.75","","1.40%"
"03/01/2012","663.00","666.63","672.63","658.88","","-0.73%"
"02/29/2012","667.88","666.25","674.38","660.38","","0.07%"
"02/28/2012","667.38","651.75","668.88","649.63","","2.08%"
"02/27/2012","653.75","643.13","653.75","633.38","","1.79%"
"02/24/2012","642.25","641.88","643.38","632.63","","0.21%"
"02/23/2012","640.88","644.13","645.63","635.38","","-0.62%"
"02/22/2012","644.88","632.75","645.75","628.63","","1.78%"
"02/21/2012","633.63","648.13","648.13","623.88","","-1.63%"
"02/17/2012","644.13","626.63","646.63","626.00","","2.71%"
"02/16/2012","627.13","627.75","632.38","621.13","","0.16%"
"02/15/2012","626.13","635.13","640.13","624.38","","-1.28%"
"02/14/2012","634.25","640.75","642.88","632.63","","-1.19%"
"02/13/2012","641.88","635.13","642.13","631.38","","1.91%"
"02/10/2012","629.88","645.13","645.63","628.63","","-2.40%"
"02/09/2012","645.38","660.88","664.75","641.88","","-2.38%"
"02/08/2012","661.13","662.13","669.63","653.13","","0.00%"
"02/07/2012","661.13","669.13","671.88","655.38","","-1.12%"
"02/06/2012","668.63","660.25","668.88","656.75","","1.25%"
"02/03/2012","660.38","663.38","670.75","653.88","","-0.19%"
"02/02/2012","661.63","674.50","674.50","657.38","","-1.93%"
"02/01/2012","674.63","666.75","683.25","666.63","","1.20%"
"01/31/2012","666.63","645.25","667.38","644.88","","3.53%"
"01/30/2012","643.88","646.63","653.88","635.38","","-0.52%"
"01/27/2012","647.25","652.75","656.38","645.38","","-0.90%"
"01/26/2012","653.13","640.88","658.00","639.88","","1.79%"
"01/25/2012","641.63","632.88","648.75","629.63","","1.26%"
"01/24/2012","633.63","619.88","637.88","614.13","","2.26%"
"01/23/2012","619.63","613.63","620.50","613.63","","1.47%"
"01/20/2012","610.63","605.13","611.75","597.13","","0.74%"
"01/19/2012","606.13","592.38","606.38","591.88","","2.36%"
"01/18/2012","592.13","605.75","606.25","590.13","","-2.11%"
"01/17/2012","604.88","603.38","611.75","601.63","","0.54%"
"01/13/2012","601.63","603.88","609.88","599.13","","-0.70%"
"01/12/2012","605.88","641.38","648.63","592.00","","-5.81%"
"01/11/2012","643.25","639.13","643.25","632.50","","0.57%"
"01/10/2012","639.63","640.63","644.63","634.38","","-0.43%"
"01/09/2012","642.38","625.75","644.88","625.25","","2.84%"
"01/06/2012","624.63","629.38","636.88","624.63","","-0.44%"
"01/05/2012","627.38","649.13","650.13","627.13","","-3.50%"
"01/04/2012","650.13","656.38","661.13","645.63","","-1.25%"
"01/03/2012","658.38","665.88","670.50","654.00","","0.80%"
"01/02/2012","653.13","653.13","653.13","653.13","","0.00%"
"12/30/2011","653.13","644.38","654.38","642.63","","1.24%"
"12/29/2011","645.13","649.38","654.38","641.88","","-0.85%"
"12/28/2011","650.63","643.63","655.75","641.50","","1.09%"
"12/27/2011","643.63","629.13","646.88","628.88","","3.52%"
"12/26/2011","621.75","621.75","621.75","621.75","","0.00%"
"12/25/2011","621.75","621.75","621.75","621.75","","-0.04%"
"12/23/2011","622.00","620.63","627.63","618.63","","0.08%"
"12/22/2011","621.50","617.13","625.63","611.50","","0.61%"
"12/21/2011","617.75","606.63","617.88","600.63","","1.79%"
"12/20/2011","606.88","599.50","608.63","595.75","","1.00%"
"12/19/2011","600.88","585.88","603.13","581.88","","3.04%"
"12/16/2011","583.13","578.75","587.38","577.25","","0.82%"
"12/15/2011","578.38","582.63","587.75","578.38","","-0.54%"
"12/14/2011","581.50","600.38","602.63","579.63","","-3.35%"
"12/13/2011","601.63","594.13","608.88","593.38","","1.30%"
"12/12/2011","593.88","593.88","601.63","587.50","","-0.27%"
"12/11/2011","595.50","595.50","595.50","595.50","","-0.10%"
"12/09/2011","596.13","595.38","599.25","584.13","","0.04%"
"12/08/2011","595.88","600.00","602.88","591.25","","-0.75%"
"12/07/2011","600.38","612.38","615.38","598.88","","-1.96%"
"12/06/2011","612.38","611.38","616.88","600.38","","0.08%"
"12/05/2011","611.88","627.38","631.50","607.63","","-2.35%"
"12/02/2011","626.63","616.00","631.25","611.88","","1.99%"
"12/01/2011","614.38","615.00","624.88","605.88","","-0.08%"
"11/30/2011","614.88","613.88","629.00","607.38","","0.00%"
"11/29/2011","614.88","592.50","618.88","591.13","","3.71%"
"11/28/2011","592.88","595.13","603.38","590.13","","3.29%"
"11/25/2011","574.00","578.25","586.13","572.50","","-0.99%"
"11/23/2011","579.75","594.25","595.75","577.38","","-2.42%"
"11/22/2011","594.13","592.38","597.00","586.13","","0.38%"
"11/21/2011","591.88","598.63","601.63","584.63","","-0.80%"
"11/18/2011","596.63","593.25","602.38","586.63","","0.80%"
"11/17/2011","591.88","616.13","617.63","590.63","","-4.09%"
"11/16/2011","617.13","631.63","639.50","615.13","","-2.35%"
"11/15/2011","632.00","616.00","634.13","612.38","","2.83%"
"11/14/2011","614.63","616.88","622.00","610.50","","-0.55%"
"11/11/2011","618.00","619.75","625.63","609.63","","-0.54%"
"11/10/2011","621.38","641.63","648.50","618.88","","-3.31%"
"11/09/2011","642.63","655.63","657.63","633.75","","-2.36%"
"11/08/2011","658.13","639.00","659.13","636.75","","2.99%"
"11/07/2011","639.00","638.88","640.63","630.13","","0.57%"
"11/04/2011","635.38","634.88","639.88","623.50","","0.12%"
"11/03/2011","634.63","623.75","644.13","620.25","","1.64%"
"11/02/2011","624.38","625.88","638.13","620.38","","-0.28%"
"11/01/2011","626.13","629.63","633.75","612.50","","-0.50%"
"10/31/2011","629.25","647.50","647.88","619.50","","-2.84%"
"10/30/2011","647.63","644.75","647.88","644.75","","0.23%"
"10/28/2011","646.13","643.25","652.63","636.38","","0.54%"
"10/27/2011","642.63","621.50","647.63","621.50","","3.42%"
"10/26/2011","621.38","636.00","643.38","616.63","","-2.20%"
"10/25/2011","635.38","642.38","646.88","634.25","","-1.09%"
"10/24/2011","642.38","633.25","646.88","632.63","","1.36%"
"10/23/2011","633.75","631.88","633.75","630.75","","0.50%"
"10/21/2011","630.63","631.50","649.63","628.38","","-0.04%"
"10/20/2011","630.88","616.88","632.88","613.75","","2.25%"
"10/19/2011","617.00","629.75","636.88","616.75","","-2.01%"
"10/18/2011","629.63","624.63","630.88","613.13","","0.76%"
"10/17/2011","624.88","622.25","634.13","620.13","","0.56%"
"10/16/2011","621.38","623.88","626.38","621.38","","-0.40%"
"10/14/2011","623.88","622.13","632.88","612.50","","0.34%"
"10/13/2011","621.75","624.13","630.38","605.50","","-0.34%"
"10/12/2011","623.88","658.13","662.50","620.13","","-5.11%"
"10/11/2011","657.50","614.75","665.13","612.50","","6.98%"
"10/10/2011","614.63","612.63","628.63","610.63","","0.41%"
"10/09/2011","612.13","607.63","613.13","606.63","","0.53%"
"10/07/2011","608.88","615.25","622.88","606.38","","-1.02%"
"10/06/2011","615.13","626.50","639.38","613.50","","-1.80%"
"10/05/2011","626.38","611.00","628.63","607.38","","2.50%"
"10/04/2011","611.13","615.75","620.63","597.00","","-0.77%"
"10/03/2011","615.88","612.25","622.75","596.88","","0.57%"
"10/02/2011","612.38","609.13","613.75","608.63","","1.05%"
"09/30/2011","606.00","658.63","661.25","605.38","","-7.97%"
"09/29/2011","658.50","632.75","661.38","627.38","","4.07%"
"09/28/2011","632.75","651.75","657.38","632.75","","-3.01%"
"09/27/2011","652.38","654.63","669.63","650.38","","-0.32%"
"09/26/2011","654.50","644.75","655.25","624.88","","1.30%"
"09/25/2011","646.13","646.38","647.63","643.88","","0.54%"
"09/23/2011","642.63","637.75","649.38","634.13","","0.78%"
"09/22/2011","637.63","662.63","662.63","632.63","","-3.70%"
"09/21/2011","662.13","673.38","682.63","661.00","","-1.63%"
